GEOID,cluster
401470007001,8
401470008004,1
401470008002,1
401470008003,1
401470008001,1
401470003003,5
401470003001,1
401470003002,1
401470010002,7
401470010001,7
401470009001,6
401470009002,1
401470006001,9
401470006004,9
401470006002,1
401470011001,1
401470011004,1
401470011005,7
401470013001,7
401399507001,7
401399507003,1
401399508002,6
401399508001,6
401399508004,6
401399510002,1
400198922002,7
400198923001,7
400198923004,1
400198923002,1
400198921003,7
400198921002,7
400198931003,1
401430090032,9
401370009022,7
400272006015,5
400272003003,6
400970405013,7
400970405012,7
400970405022,7
400970405021,7
400137960011,7
400137960012,7
400759637003,1
401091080081,2
401450304051,4
401091045001,8
401091045002,6
401091045003,6
401091065021,8
401091065023,8
401091065022,5
401091066061,8
401091066091,8
401091066101,9
401091067062,8
401430058072,4
401430058081,4
401139400103,1
401139400102,7
401139400091,7
401139400053,7
401139400072,7
401139400042,7
401230889003,1
401230889002,1
401230888002,7
401230888001,9
401230888004,1
400634849002,1
401214865004,8
401214864001,1
401214863001,1
401214862003,1
401214862004,1
401350301011,7
400612793002,7
400510010001,1
400770872004,1
400770872003,1
400338711001,7
400338711002,1
400338712001,7
400013767004,1
401430079003,2
401430079001,2
401430089003,6
401430089001,6
401091090033,7
401091090042,7
401091090041,4
401091090043,7
400055878003,7
400055878001,7
400055878002,7
400055876002,7
400055876001,7
400055879001,7
400055879003,7
400055879002,7
400055877004,1
400055877003,7
400013767005,1
401110009011,7
401110009022,7
401091082134,9
401091080051,8
400836005006,7
400836005005,7
400836004004,7
400836008003,3
401091085261,8
401091085263,9
401091085242,3
401091085232,9
401091085231,8
401091085301,4
401091085302,9
400997907005,7
400673718002,7
400673718003,1
400673717001,1
401399506002,7
401399506003,8
401399506001,7
401399506005,7
401399509001,6
401399509004,8
400459528001,7
400510004003,1
400510004005,1
400510004001,8
400510007002,7
400510007001,7
400510007006,7
400510007005,1
400510008002,7
401091082081,9
401091084021,8
401091084022,8
400399604006,7
400399604004,9
400399610001,7
400399610002,7
400399610003,1
400399607005,6
400399607004,1
400399607001,7
400399607002,4
400399607003,9
400399508001,6
400079517001,7
400079516003,7
400079516002,7
400079518002,1
400079518001,6
400310014001,1
400310014002,1
400310004023,9
400310004021,9
401255011013,7
401255003022,1
401255003023,1
401255003021,1
401255004002,1
401255004003,1
401255004001,1
401255004004,1
401255011024,7
401255011025,7
401255011022,7
401450304021,7
401450304022,7
401450304023,7
400836004002,4
400836008002,4
400836008001,4
401350304023,1
401350301013,7
401350301012,7
401350302011,7
401350302012,7
401430058061,9
401430074131,4
401430074141,9
401430075071,4
401430075073,4
401430075072,9
401430075201,4
400013767001,7
400013767002,7
400013767003,7
400013766002,7
400013766001,7
400013768003,7
400013768002,7
400013768004,7
400013770003,7
400013770004,7
400013770001,7
400013769003,1
400013769001,1
400510009035,4
401430075192,4
400151618002,1
400151618001,7
400151616001,7
400151616003,7
400151622003,1
400151622001,7
400151621004,6
400151621005,1
400151621007,7
400151621001,1
400151621006,6
400151620003,7
400151620004,7
400413756012,7
400413756011,7
400413758013,7
400413758012,7
400413758021,7
401091081133,3
401091083171,4
401110008001,7
401110008002,7
401110001002,1
400673716001,7
401091080062,9
401091077063,2
401091077041,1
400997907002,7
400997907003,1
400137962001,5
401091053001,6
400310004031,9
400310004032,4
400310005022,6
400310008001,1
401091052021,2
401091055001,6
401091055003,6
401091055002,6
401091056002,6
401091056003,6
401091064022,3
401091064023,8
401091064032,8
401091064031,8
401091064033,9
401091069036,9
401091069031,2
401091069034,8
401190101023,5
401190101022,5
401190101021,5
401190111023,1
401190111022,7
401190111021,7
401430076362,3
401430095003,7
401214861005,1
401214861002,1
401214861001,1
401214860001,7
401214860004,1
401214860002,7
401214860003,1
401214868001,7
401214867004,1
401214867002,7
400997908004,1
400997908006,7
401450305111,4
401450307983,7
401450307982,7
401450305051,4
401450305081,4
400039556001,7
400039560001,7
401350304012,7
401350304011,7
401350302022,7
400272002002,1
400272002003,1
400272010002,8
400272010001,8
400272010004,8
400272010006,9
400272020062,9
400272020053,7
400272020054,6
400272023011,3
400272023013,4
400272023014,4
400272024021,7
400836002003,1
400836002001,1
400836003002,9
400836003001,1
401091080113,2
401091080112,7
401091080111,2
401091025001,5
401091060003,8
401091060001,8
401091060002,8
401091081092,3
401091081093,3
401091081094,3
401091081091,3
401430076132,3
401430076131,9
401430076161,9
401430076163,8
401430076371,3
401430077011,4
401430078012,1
401430078013,7
401430090072,6
401430090073,5
401430090091,9
401430025001,5
401430050021,9
401430050023,1
401430069011,9
401430069012,8
401430075162,4
401430076201,9
401430069051,5
401430069052,8
401430034001,5
401430034002,1
401430075031,1
401110007001,7
401110006001,1
401110006003,7
401110006002,7
401214865005,4
401214865003,1
400496814002,6
400496814003,6
400496818004,7
400496818002,7
400496818003,8
400496818001,1
400496819003,7
400496819002,7
400496819001,7
401110001001,2
400470002002,1
400470006001,1
400470006002,1
400470007002,1
400470007004,6
400470007005,6
400470007001,6
400470007006,6
400470007003,2
401430004002,6
401430005002,2
401430005001,2
401430015001,6
401430015004,1
401430015003,6
401430030003,1
401430030002,6
401430041013,3
401430041012,8
401430042001,8
401430042003,8
401430043012,3
401430076082,5
401430076081,5
401430076122,8
401430076121,8
401430076312,9
401430036002,8
401430020001,1
401430033002,10
400874003005,6
400874003002,9
400874004001,7
400874001021,4
400874001023,7
400874001024,8
401310503021,7
401310504041,4
400272018011,4
401430090074,6
401430091041,1
401430091042,6
401430111001,6
401430014003,6
401430014002,6
401430014004,2
401430014001,2
401430014005,6
401430074121,4
401430075112,4
401430075111,4
401430075121,4
401430075181,4
401430075221,9
401430076093,5
401430076092,9
401430076193,4
401430076191,9
401430075032,8
401430069032,5
401430069031,8
401430069034,8
401430072002,8
401430072004,6
401430073123,6
400272016091,4
400272022031,9
400272022011,4
400272020072,4
400272020071,6
400272021063,4
400272021061,4
400272021071,4
400272020082,4
400272016072,9
400272016071,4
400272016123,4
400272016121,9
400272022051,4
400272014042,3
400272014053,4
400272014052,4
400272014051,4
401230896002,7
401230896001,7
401230887002,7
401091085082,8
401091085081,9
401091006001,10
401091033002,6
401091059074,5
401091059072,6
401091059073,6
401091005003,5
401091005001,2
401091087061,8
401091066081,9
400310007001,6
400310019012,9
400310015002,1
400310015001,6
401230890003,9
401230889004,1
400272024053,7
400272024043,7
400790406023,7
400790404021,1
400790404023,6
400790403032,7
400790403033,7
401214858002,7
401214858001,7
401214866001,7
401214866003,7
401214865006,8
401214865002,1
400496817001,7
400496817002,7
400496812003,1
400496813002,1
400496813003,1
400310003004,8
400310003003,8
400310003001,2
400310022002,4
400310022003,7
400310011001,1
401091078041,1
401091078042,8
401091081103,4
401091081102,4
401091082061,3
401091082062,4
401091082152,9
401091082151,4
401091083071,8
401091083073,9
401091083075,9
401091083072,8
401091088012,7
401091088014,8
401091072191,6
401091078052,8
401091078053,1
401091078101,1
401091081011,3
401450301013,7
401450301012,1
401450301011,1
401450302012,7
401450302011,7
401450304061,4
401450301022,1
401450301021,1
401539531001,7
401539531003,7
401539532002,7
401539532003,7
401539532001,7
401539535005,1
401539535004,9
401539535003,4
401539535002,8
401539535001,1
400219777001,7
400219777003,1
400219777002,7
400219777004,7
400219778002,9
400219778001,7
400219778003,1
401190108003,9
401190108002,1
401190104001,5
401190107003,1
401190102002,5
400370214001,4
400370214002,1
400370201021,7
400370212023,7
400370212021,7
400370215003,7
400370215002,7
400370207021,7
401430040001,1
401430056001,7
401430056002,7
401430058054,4
401430058051,4
401430044001,1
401430048003,1
401430048002,1
401430073122,6
401430074111,9
401430076171,5
401519542005,7
401519543002,1
401519544001,1
401010012001,7
401010010001,1
401010016003,7
401010016002,7
401010001005,1
401010001001,1
401010001003,2
401010004001,5
401010004002,5
401430093001,1
401430093002,1
401430001001,6
401430007001,2
401430007002,2
401430016003,6
401430016001,6
401430016002,6
401430016005,6
400099668001,7
400099661003,1
400099661005,1
400099661007,1
400099661004,1
400099661002,1
400099665002,1
400310017003,1
400310002001,2
400310002002,2
400939553002,1
400939553001,1
400939552001,7
400939552002,7
400939551001,7
400510009013,1
400510009011,7
400510009012,1
401255011021,7
401255011026,7
401255011023,1
401255013002,7
401255013003,7
401255013001,7
401255008002,1
401255008001,4
401255005001,1
401255005003,1
401450301024,1
401450301023,7
401450302022,7
401450302021,7
401450302023,7
401010006004,7
400198930003,8
400198930002,1
400198930001,7
401370009014,7
401370009013,1
401370009023,1
401139400043,7
401139400024,1
401139400022,1
401139400025,1
401139400111,7
401139400012,7
401139400014,1
401139400013,1
401139400033,7
401139400034,7
401139400031,7
401139400083,1
400137966002,1
400137966001,7
400710012002,7
400710012003,7
400710013021,1
400710013023,7
400710013012,7
400710013013,1
400710013011,1
401430048004,1
401430055001,4
401430067033,1
401430067032,1
400612793001,7
400612793003,7
400612792003,1
400612792002,1
400612792004,1
400612792001,7
400612794001,7
400612794002,7
401214867003,7
401214867001,7
401214857002,1
401214857001,7
401214856001,7
401091072101,8
400239672003,2
400239671003,1
400239671001,1
400239670001,7
400239669003,7
400239669001,7
401091087012,4
400272016041,9
400272016033,8
400850942003,7
400850942001,7
400850941002,1
401310503042,7
401310506012,7
401051721001,7
401051724001,1
401155749003,7
401155749001,7
401155741003,7
401155741004,1
401091078072,9
401091078073,8
401091078081,9
401091080083,6
401091082132,3
401091085201,3
401091085202,9
401091085153,9
401091070022,6
401091072161,6
401091072162,5
401091072221,6
401091072222,6
401091072232,6
401091072231,6
401091074014,8
401091076071,8
400137962002,1
400137961002,9
400137961004,9
400137961003,1
400137961001,9
400137966003,7
400137966004,7
400890983001,7
400890983002,7
400890984004,1
400890984001,7
400890984003,7
400890984002,7
400890989001,7
400890989002,7
400890982003,7
400890982002,7
401310504052,4
401310504032,4
401255010032,7
401255010031,7
401255005002,1
401255006002,8
401255006001,1
400370207062,7
400370206021,1
400370206023,1
400370206011,7
400370211012,7
401430039003,8
401430039001,1
401430039002,8
401430043024,8
401430043022,10
401430057002,2
401430067052,9
401430085012,8
401430086003,5
401430086001,8
401430090041,5
401430094022,9
401430094021,7
401430003001,6
401430003002,6
401430013002,6
401430013001,6
401430080022,2
401430087003,5
401430087002,3
401091069112,9
401091069111,7
401091069133,1
401091069131,6
401091069134,5
401091069132,5
401091087031,4
401091087033,4
401091087032,4
401091068023,8
401110005002,7
401430016004,6
401155741001,7
401155741002,7
401155744002,1
401155744001,1
401155747002,7
401155747001,7
401155746001,1
401091082201,9
401091082202,4
401091085292,3
401091085291,3
401091085271,5
401091085272,9
401430031003,5
401450305091,4
401450305071,6
400496816002,7
401091075001,6
401091073031,6
401091073032,1
401091081132,9
401091081131,4
400496815001,1
400496815002,1
400496814001,7
400770872001,7
400370214003,1
401091072212,6
401091072182,6
401091072171,6
401091072151,8
401091072152,6
400151623002,7
401091079002,2
401091079003,2
401430054021,7
401430054024,1
401430054022,4
401214858004,7
401214866002,7
401214865001,1
401450304031,6
401450307981,7
401450305101,4
400039556002,1
400039560002,7
401350302023,7
400272002001,1
400272010005,5
400272010003,9
400272012011,5
400272021051,4
400272020052,4
400272023012,4
400272024022,7
400836002002,1
400836004001,7
401091033001,6
401091059071,6
401091005002,2
401091087062,7
401091066082,8
400310007002,1
400310019011,8
400310020011,9
401230889001,1
400272015083,3
400790404024,1
400790403031,7
401214858003,7
400151621008,1
401430038002,8
401430036001,8
401190107002,1
401430040002,8
400239670003,7
401051724006,1
401155746003,1
401091074042,9
401091072131,8
400470016012,1
400173003003,1
401310504061,4
400272006012,9
400790405001,7
401091059033,8
400137959002,7
401110009023,1
401310504031,4
401370001021,1
400119590002,1
401091013003,2
401091061003,8
400790402991,7
400874002021,4
400272007001,5
400272008001,9
401091039005,2
400759642001,7
400710004002,1
400790401023,1
400836001004,2
400470006003,1
401091059032,6
401091066011,9
400219779001,1
400496812002,7
401091080071,8
401091088011,7
401370009012,1
401139400035,1
400710004001,1
400173007002,7
400710011003,1
401091066022,8
401091084031,8
400198926001,9
401410703003,1
400917797003,7
400559672001,7
400710006001,7
400272020022,8
401539533001,6
401091083103,2
400496811002,7
401430058071,9
400770873001,7
401091083142,5
401430077024,4
401430073082,7
401179571002,1
400970408002,7
401091026001,5
401091062001,2
401139400051,7
401214864003,1
400272015055,9
401430074151,4
401091090012,7
401255010013,7
401230893003,1
401091072123,6
400413756021,7
400198931001,1
400759637004,1
401450305121,4
400272020061,5
400310007003,2
400790404022,7
400659684001,9
401430084002,8
401430076351,4
401430069013,3
401051724005,1
401470002002,1
401399509005,6
400399508003,1
400310005021,9
401091064035,3
400272015091,4
400272022061,9
400370207061,7
401430057003,2
401430083001,6
400659685003,9
401091072092,1
401335836001,1
400173010082,4
400272005002,1
400510009021,7
401091080034,5
401091012002,5
400950948022,7
400198929003,1
401470005004,1
400370209001,1
401430079002,2
400055877001,1
401091085241,4
400997907001,7
401430082001,6
401519543001,1
400099661006,6
401091078082,9
401091074012,8
401214861004,1
401350301043,7
401430047001,1
400173004001,6
401010007003,2
401091072201,6
401091039004,6
401430037003,1
401070810001,7
401010008013,1
400850943002,7
400272015071,9
401190106002,1
401010006002,1
401430075102,4
401091059061,6
401335834002,7
401091007001,1
401091008003,1
401091012001,10
401091032002,5
401091063014,2
401091066041,5
401091067023,8
401091067022,6
401091068013,1
400413760001,7
400413759003,7
400413757003,9
400950948012,7
400950948021,7
400950946982,7
400950947003,6
401270977004,1
400272013013,5
400272012031,9
401430058062,4
400198929002,1
400198928001,1
400198928005,6
401091085251,4
400710002013,1
400272024033,4
400272024031,4
400272026001,7
400272015081,9
400272016031,6
400272020023,5
400790407004,7
400790401022,7
400790403013,7
400790401982,1
401091069102,9
401539534001,6
401539533003,1
401539531002,1
401430090063,6
401155748002,1
400874002012,7
401430069053,5
401051723001,7
401190111014,7
401190101013,4
400219779003,1
400219781003,8
400219781002,1
400219780003,1
401450308001,7
401450305022,4
400272015051,3
401450303001,9
401450306025,4
401450306021,1
